"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C142727","C67497",,"CDISC Glossary","tabulation dataset",,"A dataset structured in a tabular format. NOTE: The CDISC Study Data Tabulation Model (SDTM) defines standards for tabulation datasets that fulfill FDA requirements for submitting clinical trial data.","Tabulation Dataset","Glossary CT 2025-09-26"
"C49692","C67497",,"CDISC Glossary","target enrollment","Target Accrual","The planned number of subjects intended to be enrolled within a study to reach a pre-specified sample size (in any cohort or the entire study). NOTE: Target enrollments are set so that statistical and scientific objectives of a trial will have a likelihood of being met as determined by agreement, algorithm, or other specified process. [After clinicaltrials.gov] See also accrual, target population.","Planned Subject Number","Glossary CT 2025-09-26"
"C142728","C67497",,"CDISC Glossary","target population",,"The group of people in the general population to which the study results can be generalized.","Target Study Population","Glossary CT 2025-09-26"
"C142729","C67497",,"CDISC Glossary","technology provider","technology vendor","A person, company, or other entity who develops, produces, and sells software applications and/or hardware for use in conducting clinical trials and/or in analyzing clinical trial data and or submitting clinical trial information for regulatory approval.","Technology Provider","Glossary CT 2025-09-26"
"C156630","C67497",,"CDISC Glossary","temporary halt (of a clinical trial)",,"An interruption not provided in the protocol of the conduct of a clinical trial by the sponsor with the intention of the sponsor to resume it. [After EU CTR] See also termination (of a clinical trial), clinical hold (of a clinical trial), suspension (of a clinical trial).","Clinical Trial Temporary Halt","Glossary CT 2025-09-26"
"C45559","C67497",,"CDISC Glossary","term",,"One or more words designating something. NOTE: In a controlled vocabulary, terms are considered to refer to an underlying concept having a single meaning. Concepts may be linked to several synonymous terms.","Term","Glossary CT 2025-09-26"
"C142739","C67497",,"CDISC Glossary","termination (of a clinical trial)",,"Discontinuation of a trial prior to plan as defined in the protocol. NOTE: Additional information can be found in Division of AIDS (DAIDS) Site Clinical Operations and Research Essentials (SCORE) Manual: Premature Termination or Suspension of a Clinical Trial, 19 January 2021. See also discontinuation, suspension (of a clinical trial), clinical hold (of a clinical trial), temporary halt (of a clinical trial).","Trial Termination","Glossary CT 2025-09-26"
"C142730","C67497",,"CDISC Glossary","terminology",,"Set of concepts, designations, and relationships for a specialized subject area. NOTE: In the context of clinical research in human subjects, a standardized, finite set of terms (e.g., CDISC Terminology, MedDRA codes) that denote patient findings, circumstances, events, and interventions. See also glossary, vocabulary. Contrast with nomenclature.","Terminology","Glossary CT 2025-09-26"
"C101302","C67497",,"CDISC Glossary","therapeutic area",,"A category for a disease, disorder, or other condition based on common characteristics and often associated with a medical specialty focusing on research and development of specific therapeutic interventions for the purpose of treatment and prevention. (After NCI)","Therapeutic Area","Glossary CT 2025-09-26"
"C38032","C67497",,"CDISC Glossary","therapeutic effect","treatment effect","The intended beneficial effect of an intervention on the body or disease. NOTE: Contrast with side effect, which is an unintended effect. [After Zhang P, Wang F, Hu J, Sorrentino R. Exploring the relationship between drug side-effects and therapeutic indications. AMIA Annu Symp Proc. 2013 Nov 16;2013:1568-77.] See also treatment effect, side effect.","Therapeutic Effect","Glossary CT 2025-09-26"
"C18223","C67497",,"CDISC Glossary","therapeutic index",,"The ratio of the dose that produces toxicity (denominator) to the dose that produces a clinically desired or effective response (numerator). NOTE: The therapeutic index is a measure of a drug's safety, because a larger value indicates a wide margin between doses that are effective and doses that are toxic. [After Finkel, R, Clark, M. A., Champe, P. C. & Cubeddu, L. X. (eds) Lippincott's Illustrated Reviews: Pharmacology 4th edn (Lippincott Williams & Wilkins, 2008).]","Therapeutic Index","Glossary CT 2025-09-26"
"C67478","C67497",,"CDISC Glossary","token",,"Physical key that provides access to a secure electronic system or location.","Token","Glossary CT 2025-09-26"
"C165841","C67497",,"CDISC Glossary","traceability (data)",,"The ability to track data from source data collection through final use in reporting or analysis to ensure data interoperability, integrity, and interpretability. See also data integrity.","Data Traceability","Glossary CT 2025-09-26"
"C142497","C67497",,"CDISC Glossary","transcription",,"Process of transforming dictated or otherwise documented information from one storage medium to another. NOTE: often refers explicitly to data that is manually transcribed from source docs or measuring devices to CRFs or to eCRFs.","Data Transcription","Glossary CT 2025-09-26"
"C82567","C67497",,"CDISC Glossary","transition rule",,"A guide that governs the allocation of subjects to operational options at a discrete decision point or branch (e.g., assignment to a particular arm, discontinuation) within a clinical trial plan. See branch.","Transition Rule","Glossary CT 2025-09-26"
"C80450","C67497",,"CDISC Glossary","translation",,"Converting information from one natural language to another while preserving meaning. Compare to mapping.","Translation","Glossary CT 2025-09-26"
"C15862","C67497",,"CDISC Glossary","translational research",,"The multidirectional integration of basic research, patient-oriented research, and population-based research, with the long-term aim of improving the health of the public. NOTE: These studies are designed to translate basic science findings into clinically useful tools and applications and to ensure that new treatments and research knowledge reach the patients or populations for whom they are intended and are implemented correctly. [After Rubio DM, Schoenbaum EE, Lee LS, Schteingart DE, Marantz PR, Anderson KE, Platt LD, Baez A, Esposito K. Defining translational research: implications for training. Acad Med. 2010 Mar;85(3):470-5. and NCI Thesaurus]","Translational Research","Glossary CT 2025-09-26"
"C142499","C67497",,"CDISC Glossary","transmit",,"To transfer data, usually electronically. NOTE: In eClinical investigations data are commonly transmitted from subjects to clinical study sites, within or among clinical study sites, contract research organizations, data management centers, and sponsors, or to regulatory authorities. [modified from CSUICI].","Data Transmission","Glossary CT 2025-09-26"
