"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C119380","C128685",,"PK Units of Measure - Dose mg","IU/mL/mg","IU/mL/mg; mIU/mL/ug","International units per milliliter (concentration), divided by milligrams (dose) or milli-international units per milliliter (concentration), divided by micrograms (dose).","International Unit per Milliliter per Milligram","SEND CT 2024-03-29"
"C120807","C128685",,"PK Units of Measure - Dose mg","L/(mg/kg)",,"Liters (volume), divided by milligrams per kilogram (dose normalized by body weight).","Liter per Milligram per Kilogram","SEND CT 2024-03-29"
"C120808","C128685",,"PK Units of Measure - Dose mg","L/(mg/kg/day)","L/(mg/kg/day); mL/(ug/kg/day)","Liters (volume), divided by milligrams per kilogram per day (daily dose normalized by body weight) or milliliters (volume), divided by micrograms per kilogram per day (daily dose normalized by body weight).","Liter per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C120809","C128685",,"PK Units of Measure - Dose mg","L/(mg/m2/day)","L/(mg/m2/day); mL/(ug/m2/day)","Liters (volume), divided by milligrams per meter squared per day (daily dose normalized by surface area) or milliliters (volume), divided by micrograms per meter squared per day (daily dose normalized by surface area).","Liter per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C124417","C128685",,"PK Units of Measure - Dose mg","L/mg","L/mg; mL/ug","Liters (volume), divided by milligrams (dose) or milliliters (volume), divided by micrograms (dose).","Liter per Milligram","SEND CT 2024-03-29"
"C119383","C128685",,"PK Units of Measure - Dose mg","mg/mL/(mg/day)","mg/mL/(mg/day); ug/mL/(ug/day)","Milligrams per milliliter (concentration), divided by milligrams per day (daily dose) or micrograms per milliliter (concentration), divided by micrograms per day (daily dose).","Milligram per Milliliter per Milligram per Day","SEND CT 2024-03-29"
"C105475","C128685",,"PK Units of Measure - Dose mg","mg/mL/(mg/kg)","mg/mL/(mg/kg); ug/mL/(ug/kg)","Milligrams per milliliter (concentration), divided by milligrams per kilogram (dose normalized by body weight) or micrograms per milliliter (concentration), divided by micrograms per kilogram (dose normalized by body weight).","Milligram Per Milliliter Per Milligram Per Kilogram","SEND CT 2024-03-29"
"C105476","C128685",,"PK Units of Measure - Dose mg","mg/mL/(mg/kg/day)","mg/mL/(mg/kg/day); ug/mL/(ug/kg/day)","Milligrams per milliliter (concentration), divided by milligrams per kilogram per day (daily dose normalized by body weight) or micrograms per milliliter (concentration), divided by micrograms per kilogram per day (daily dose normalized by body weight).","Milligram Per Milliliter Per Milligram Per Kilogram Per Day","SEND CT 2024-03-29"
"C119384","C128685",,"PK Units of Measure - Dose mg","mg/mL/(mg/m2)","mg/mL/(mg/m2); ug/mL/(ug/m2)","Milligrams per milliliter (concentration), divided by milligrams per meter squared (dose normalized by surface area) or micrograms per milliliter (concentration), divided by micrograms per meter squared (dose normalized by surface area).","Milligram per Milliliter per Milligram per Meter Squared","SEND CT 2024-03-29"
"C119385","C128685",,"PK Units of Measure - Dose mg","mg/mL/(mg/m2/day)","mg/mL/(mg/m2/day); ug/mL/(ug/m2/day)","Milligrams per milliliter (concentration), divided by milligrams per meter squared per day (daily dose normalized by surface area) or micrograms per milliliter (concentration), divided by micrograms per meter squared per day (daily dose normalized by surface area).","Milligram per Milliliter per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C119361","C128685",,"PK Units of Measure - Dose mg","mg/mL/mg","g/mL/g; mg/mL/mg; ug/mL/ug","Grams per milliliter (concentration), divided by grams (weight) or milligrams per milliliter (concentration), divided by milligrams (dose) or micrograms per milliliter (concentration), divided by micrograms (dose).","Gram per Milliliter per Gram","SEND CT 2024-03-29"
"C119397","C128685",,"PK Units of Measure - Dose mg","mIU/mL/(mg/day)","mIU/mL/(mg/day); uIU/mL/(ug/day)","Milli-international units per milliliter (concentration), divided by milligrams per day (daily dose) or micro-international units per milliliter (concentration), divided by micrograms per day (daily dose).","Milli-International Unit per Milliliter per Milligram per Day","SEND CT 2024-03-29"
"C119398","C128685",,"PK Units of Measure - Dose mg","mIU/mL/(mg/kg)","mIU/mL/(mg/kg); uIU/mL/(ug/kg)","Milli-international units per milliliter (concentration), divided by milligrams per kilogram (dose normalized by body weight) or micro-international units per milliliter (concentration), divided by micrograms per kilogram (dose normalized by body weight).","Milli-International Unit per Milliliter per Milligram per Kilogram","SEND CT 2024-03-29"
"C119399","C128685",,"PK Units of Measure - Dose mg","mIU/mL/(mg/kg/day)","mIU/mL/(mg/kg/day); uIU/mL/(ug/kg/day)","Milli-international units per milliliter (concentration), divided by milligrams per kilogram per day (daily dose normalized by body weight) or micro-international units per milliliter (concentration), divided by micrograms per kilogram per day (daily dose normalized by body weight).","Milli-International Unit per Milliliter per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C119400","C128685",,"PK Units of Measure - Dose mg","mIU/mL/(mg/m2)","mIU/mL/(mg/m2); uIU/mL/(ug/m2)","Milli-international units per milliliter (concentration), divided by milligrams per meter squared (dose normalized by surface area) or micro-international units per milliliter (concentration), divided by micrograms per meter squared (dose normalized by surface area).","Milli-International Unit per Milliliter per Milligram per Meter Squared","SEND CT 2024-03-29"
"C119401","C128685",,"PK Units of Measure - Dose mg","mIU/mL/(mg/m2/day)","mIU/mL/(mg/m2/day); uIU/mL/(ug/m2/day)","Milli-international units per milliliter (concentration), divided by milligrams per meter squared per day (daily dose normalized by surface area) or micro-international units per milliliter (concentration), divided by micrograms per meter squared per day (daily dose normalized by surface area).","Milli-International Unit per Milliliter per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C119377","C128685",,"PK Units of Measure - Dose mg","mIU/mL/mg","IU/mL/g; mIU/mL/mg; uIU/mL/ug","International units per milliliter (concentration), divided by grams (weight) or milli-international units per milliliter (concentration), divided by milligrams (dose) or micro-international units per milliliter (concentration), divided by micrograms (dose).","International Unit per Milliliter per Gram","SEND CT 2024-03-29"
"C120817","C128685",,"PK Units of Measure - Dose mg","mL/(mg/day)",,"Milliliters (volume), divided by milligrams per day (daily dose).","Milliliter per Milligram per Day","SEND CT 2024-03-29"
"C120818","C128685",,"PK Units of Measure - Dose mg","mL/(mg/kg)",,"Milliliters (volume), divided by milligrams per kilogram (dose normalized by body weight).","Milliliter per Milligram per Kilogram","SEND CT 2024-03-29"
"C120819","C128685",,"PK Units of Measure - Dose mg","mL/(mg/kg/day)",,"Milliliters (volume), divided by milligrams per kilogram per day (daily dose normalized by body weight).","Milliliter per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C120820","C128685",,"PK Units of Measure - Dose mg","mL/(mg/m2)",,"Milliliters (volume), divided by milligrams per meter squared (dose normalized by surface area).","Milliliter per Milligram per Meter Squared","SEND CT 2024-03-29"
"C120821","C128685",,"PK Units of Measure - Dose mg","mL/(mg/m2/day)",,"Milliliters (volume), divided by milligrams per meter squared per day (daily dose normalized by surface area).","Milliliter per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C119413","C128685",,"PK Units of Measure - Dose mg","mmol/L/(mg/day)","mmol/L/(mg/day); umol/L/(ug/day)","Millimoles per liter (concentration), divided by milligrams per day (daily dose) or micromoles per liter (concentration), divided by micrograms per day (daily dose).","Millimole per Liter per Milligram per Day","SEND CT 2024-03-29"
"C119414","C128685",,"PK Units of Measure - Dose mg","mmol/L/(mg/kg)","mmol/L/(mg/kg); umol/L/(ug/kg)","Millimoles per liter (concentration), divided by milligrams per kilogram (dose normalized by body weight) or micromoles per liter (concentration), divided by micrograms per kilogram (dose normalized by body weight).","Millimole per Liter per Milligram per Kilogram","SEND CT 2024-03-29"
"C119415","C128685",,"PK Units of Measure - Dose mg","mmol/L/(mg/kg/day)","mmol/L/(mg/kg/day); umol/L/(ug/kg/day)","Millimoles per liter (concentration), divided by milligrams per kilogram per day (daily dose normalized by body weight) or micromoles per liter (concentration), divided by micrograms per kilogram per day (daily dose normalized by body weight).","Millimole per Liter per Milligram per Kilogram per Day","SEND CT 2024-03-29"
"C119416","C128685",,"PK Units of Measure - Dose mg","mmol/L/(mg/m2)","mmol/L/(mg/m2); umol/L/(ug/m2)","Millimoles per liter (concentration), divided by milligrams per meter squared (dose normalized by surface area) or micromoles per liter (concentration), divided by micrograms per meter squared (dose normalized by surface area).","Millimole per Liter per Milligram per Meter Squared","SEND CT 2024-03-29"
"C119417","C128685",,"PK Units of Measure - Dose mg","mmol/L/(mg/m2/day)","mmol/L/(mg/m2/day); umol/L/(ug/m2/day)","Millimoles per liter (concentration), divided by milligrams per meter squared per day (daily dose normalized by surface area) or micromoles per liter (concentration), divided by micrograms per meter squared per day (daily dose normalized by surface area).","Millimole per Liter per Milligram per Meter Squared per Day","SEND CT 2024-03-29"
"C119426","C128685",,"PK Units of Measure - Dose mg","mmol/L/mg","mmol/L/mg; mol/L/g; umol/L/ug","Moles per liter (concentration), divided by grams (weight) or millimoles per liter (concentration), divided by milligrams (dose) or micromoles per liter (concentration), divided by micrograms (dose).","Millimole per Liter per Milligram","SEND CT 2024-03-29"
"C119418","C128685",,"PK Units of Measure - Dose mg","mol/L/(mg/day)","mmol/L/(ug/day); mol/L/(mg/day)","Moles per liter (concentration), divided by milligrams per day (daily dose) or millimoles per liter (concentration), divided by micrograms per day (daily dose).","Millimole per Liter per Microgram per Day","SEND CT 2024-03-29"
"C119419","C128685",,"PK Units of Measure - Dose mg","mol/L/(mg/kg)","mmol/L/(ug/kg); mol/L/(mg/kg)","Moles per liter (concentration), divided by milligrams per kilogram (dose normalized by body weight) or millimoles per liter (concentration), divided by micrograms per kilogram (dose normalized by body weight).","Millimole per Liter per Microgram per Kilogram","SEND CT 2024-03-29"
"C119420","C128685",,"PK Units of Measure - Dose mg","mol/L/(mg/kg/day)","mmol/L/(ug/kg/day); mol/L/(mg/kg/day)","Moles per liter (concentration), divided by milligrams per kilogram per day (daily dose normalized by body weight) or millimoles per liter (concentration), divided by micrograms per kilogram per day (daily dose normalized by body weight).","Millimole per Liter per Microgram per Kilogram per Day","SEND CT 2024-03-29"
"C119421","C128685",,"PK Units of Measure - Dose mg","mol/L/(mg/m2)","mmol/L/(ug/m2); mol/L/(mg/m2)","Moles per liter (concentration), divided by milligrams per meter squared (dose normalized by surface area) or millimoles per liter (concentration), divided by micrograms per meter squared (dose normalized by surface area).","Millimole per Liter per Microgram per Meter Squared","SEND CT 2024-03-29"
"C119422","C128685",,"PK Units of Measure - Dose mg","mol/L/(mg/m2/day)","mmol/L/(ug/m2/day); mol/L/(mg/m2/day)","Moles per liter (concentration), divided by milligrams per meter squared per day (daily dose normalized by surface area) or millimoles per liter (concentration), divided by micrograms per meter squared per day (daily dose normalized by surface area).","Millimole per Liter per Microgram per Meter Squared per Day","SEND CT 2024-03-29"
"C119427","C128685",,"PK Units of Measure - Dose mg","mol/L/mg","mmol/L/ug; mol/L/mg","Moles per liter (concentration), divided by milligrams (dose) or millimoles per liter (concentration), divided by micrograms (dose).","Millimole per Liter per Microgram","SEND CT 2024-03-29"
"C67401","C128685",,"PK Units of Measure - Dose mg","ng/mg","Milligram per Kilogram; Nanogram per Milligram; ng/mg; ug/g","Milligrams (weight), divided by kilograms (weight) or nanograms (weight) per milligrams (weight).","Milligram per Kilogram","SEND CT 2024-03-29"
"C119445","C128685",,"PK Units of Measure - Dose mg","ng/mL/(mg/day)","ng/mL/(mg/day); pg/mL/(ug/day)","Nanograms per milliliter (concentration), divided by milligrams per day (daily dose) or picograms per milliliter (concentration), divided by micrograms per day (daily dose).","Nanogram per Milliliter per Milligram per Day","SEND CT 2024-03-29"
"C105477","C128685",,"PK Units of Measure - Dose mg","ng/mL/(mg/kg)","ng/mL/(mg/kg); pg/mL/(ug/kg)","Nanograms per milliliter (concentration), divided by milligrams per kilogram (dose normalized by body weight) or picograms per milliliter (concentration), divided by micrograms per kilogram (dose normalized by body weight).","Nanogram Per Milliliter Per Milligram Per Kilogram","SEND CT 2024-03-29"
"C105478","C128685",,"PK Units of Measure - Dose mg","ng/mL/(mg/kg/day)","ng/mL/(mg/kg/day); pg/mL/(ug/kg/day)","Nanograms per milliliter (concentration), divided by milligrams per kilogram per day (daily dose normalized by body weight) or picograms per milliliter (concentration), divided by micrograms per kilogram per day (daily dose normalized by body weight).","Nanogram Per Milliliter Per Milligram Per Kilogram Per Day","SEND CT 2024-03-29"
